"game_id","turn_number","nickname","rack","location","move","points","score","turn_type"
"mAMNqgKo",17,"Henning","JMNNPQS","1A","J.MS",36,177,"Play"
"mAMNqgKo",18,"BasicBot","ELRRUVX","2J","L.VER",30,284,"Play"
"mAMNqgKo",19,"Henning","ANNPQTU","2F","QU.",32,209,"Play"
"mAMNqgKo",20,"BasicBot","?BNRUXZ","M2",".X",18,302,"Play"
"mAMNqgKo",21,"Henning","AENNOPT","M1","T..",10,219,"Play"
"mAMNqgKo",22,"BasicBot","?BNRUUZ","J13","ZUR",16,318,"Play"
"mAMNqgKo",23,"Henning","AENNOPR","15B","OPA",14,233,"Play"
"mAMNqgKo",24,"BasicBot","?BIMNTU","10H","BUM",24,342,"Play"
"mAMNqgKo",25,"Henning","DEENNRT","B14","D.",6,239,"Play"
"mAMNqgKo",26,"BasicBot","?EINSST","N8","SeITENS",74,416,"Play"
"mAMNqgKo",27,"Henning","EENNNRT","O4","RENNT",24,263,"Play"
"mAMNqgKo",28,"BasicBot","AEEEIOÖ","14M","Ö.I",10,426,"Play"
"mAMNqgKo",29,"Henning","?DEGNT","M13","T.N",24,287,"Play"
"mAMNqgKo",30,"Henning","?DEGNT",NA,"--",-24,263,"Exchange"
"mAMNqgKo",31,"BasicBot","AEEEO","J1","E.A.",7,433,"Play"
"mAMNqgKo",32,"Henning","?DEGNT","M14",".D",9,272,"Play"
"mAMNqgKo",33,"BasicBot","EEO","D1",".O",3,436,"Play"
"mAMNqgKo",34,"Henning","?EGNT","D1","..G.",6,278,"Play"
"mAMNqgKo",35,"BasicBot","EE","5E",".EE.",4,440,"Play"
"mAMNqgKo",36,"BasicBot",NA,NA,"(ENT?)",6,446,"End"
"9JtFaNmy",1,"denisela","AENNOOU","8H","ON",6,6,"Play"
"9JtFaNmy",2,"BasicBot","AEEIMRS","I8",".A",3,3,"Play"
"9JtFaNmy",3,"denisela","ADENOUU","7G","UD",6,12,"Play"
"9JtFaNmy",4,"BasicBot","EEIKMRS","7F","M..",5,8,"Play"
"9JtFaNmy",5,"denisela","?AENNOU","F5","NO.EN",12,24,"Play"
"9JtFaNmy",6,"BasicBot","EEEIKRS","5D","KE.",12,20,"Play"
"9JtFaNmy",7,"denisela","?ACGUWZ","D2","ZAC.",24,48,"Play"
"9JtFaNmy",8,"BasicBot","EEEIRSU","6B","URE",18,38,"Play"
"9JtFaNmy",9,"denisela","?EGIIUW","2D",".WEIG",12,60,"Play"
"9JtFaNmy",10,"BasicBot","DEEIJSÄ","8A","JESID.",36,74,"Play"
"9JtFaNmy",11,"denisela","?EEIMUU","I2","EMU",19,79,"Play"
"9JtFaNmy",12,"BasicBot","EHHMRSÄ","A1","RÄHMES",55,129,"Play"
"9JtFaNmy",13,"denisela","?EEINOU","9H","N.UE",8,87,"Play"
"9JtFaNmy",14,"BasicBot","HHIMNRT","K8","N.HMT",16,145,"Play"
"9JtFaNmy",15,"denisela","??DEILO","L4","IDOLE",19,106,"Play"
"9JtFaNmy",16,"BasicBot","GHHIINR","J4","HIGH",14,159,"Play"
"9JtFaNmy",17,"denisela","??FILNR","12G","FLIR.eNd",74,180,"Play"
"9JtFaNmy",18,"BasicBot","DINQRUX","M2","NIX",29,188,"Play"
"9JtFaNmy",19,"denisela","ABGKTUÖ","N1","TÖ",36,216,"Play"
"9JtFaNmy",20,"BasicBot","CDENQRU","N1","..NE",23,211,"Play"
"9JtFaNmy",21,"denisela","AABGKUV","H11","G.AUB",27,243,"Play"
"9JtFaNmy",22,"BasicBot","CDEQRUÜ","7L",".ÜD",15,226,"Play"
"9JtFaNmy",23,"denisela","AEKSTTV","O3","STAKET",55,298,"Play"
"9JtFaNmy",24,"BasicBot","CENQRRU","9H","....N",13,239,"Play"
"9JtFaNmy",25,"denisela","BLRSSTV","2A",".S",14,312,"Play"
"9JtFaNmy",26,"BasicBot","CEPQRRU","N10","PU.RE",30,269,"Play"
"9JtFaNmy",27,"denisela","BELRSTV","14J","VERS.",22,334,"Play"
"9JtFaNmy",28,"BasicBot","CEQRSSY","10C","RYES",26,295,"Play"
"9JtFaNmy",29,"denisela","ABEFLTT","3C","F.",10,344,"Play"
"9JtFaNmy",30,"BasicBot","CQS","G1","Q.",11,306,"Play"
"9JtFaNmy",31,"denisela","ABELTT","15F","LA.T",7,351,"Play"
"9JtFaNmy",32,"BasicBot","CS","G1","..S",13,319,"Play"
"9JtFaNmy",33,"denisela","BET","A8",".ET",8,359,"Play"
"9JtFaNmy",34,"BasicBot","C",NA,"-",0,319,"Pass"
"9JtFaNmy",35,"denisela","B",NA,"(time)",-10,349,"Timeout"
"EMz6hrg5",1,"BJCUBBS","CDEGIST","8G","CIG",12,12,"Play"
"EMz6hrg5",2,"BasicBot","ABCENOO","7H","BACON",18,18,"Play"
"EMz6hrg5",3,"BJCUBBS","DENNOST","6G","NOD",14,26,"Play"
"EMz6hrg5",4,"BasicBot","EEELOOW","G1","WOOLE.",10,28,"Play"
"EMz6hrg5",5,"BJCUBBS","ENORSTU","H1","OR",23,49,"Play"
"EMz6hrg5",6,"BasicBot","EEIJMSZ","3F","J.E",13,41,"Play"
"EMz6hrg5",7,"BJCUBBS","?EENSTU","8K","NU",8,57,"Play"
"EMz6hrg5",8,"BasicBot","EEFIMSZ","5E","FE.",12,53,"Play"
"EMz6hrg5",9,"BJCUBBS","?EEOSTU","E5",".EU",6,63,"Play"
"EMz6hrg5",10,"BasicBot","EIMSVXZ","6B","VIS.",15,68,"Play"
"EMz6hrg5",11,"BJCUBBS","?ENOPST","M2","OPeNEST",82,145,"Play"
"EMz6hrg5",12,"BasicBot","AEGMOXZ","4L","G.EZ",46,114,"Play"
"EMz6hrg5",13,"BJCUBBS","IPRRTUW","O1","PUT.",45,190,"Play"
"EMz6hrg5",14,"BasicBot","ADMOTUX","8C","MUD",15,129,"Play"
"EMz6hrg5",15,"BJCUBBS","EILLRRW","5K","WI.",15,205,"Play"
"EMz6hrg5",16,"BasicBot","ABHIOTX","6M",".X",25,154,"Play"
"EMz6hrg5",17,"BJCUBBS","EHKLLRR",NA,"-LLR",0,205,"Exchange"
"EMz6hrg5",18,"BasicBot","ABEHIOT","2J","HOB.",17,171,"Play"
"EMz6hrg5",19,"BJCUBBS","AEHIKRY","I3","YA",27,232,"Play"
"EMz6hrg5",20,"BasicBot","AEIIQTT","9A","TIE",9,180,"Play"
"EMz6hrg5",21,"BJCUBBS","DEHIIKR","A7","KI.H",33,265,"Play"
"EMz6hrg5",22,"BasicBot","AILNQTV","C5","Q.",11,191,"Play"
"EMz6hrg5",23,"BJCUBBS","DEEIRRR","10C","DIRER",14,279,"Play"
"EMz6hrg5",24,"BasicBot","?AILNTV","5J","T...",7,198,"Play"
"EMz6hrg5",25,"BJCUBBS","ADEEIRY","E10",".EADY",18,297,"Play"
"EMz6hrg5",26,"BasicBot","?AGILNV","12D","G.LVANIc",74,272,"Play"
"EMz6hrg5",27,"BJCUBBS","EILMNRR","H12",".MIR",18,315,"Play"
"EMz6hrg5",28,"BasicBot","AEFLOST","14A","LOFT.",22,294,"Play"
"EMz6hrg5",29,"BJCUBBS","AAEELNR","15A","ANE",22,337,"Play"
"EMz6hrg5",30,"BasicBot","AAAERST","J9","SAT.RE",10,304,"Play"
"EMz6hrg5",31,"BJCUBBS","AEILRS","15J","SAILER",28,365,"Play"
"EMz6hrg5",32,"BJCUBBS",NA,NA,"(AA)",4,369,"End"
"xAmSXBjN",1,"BasicBot","DILMSTU","8D","MULTIS",24,24,"Play"
"xAmSXBjN",2,"Cappellusman","EEFLMSW","F6","WE.S",13,13,"Play"
"xAmSXBjN",3,"BasicBot","AADEINU","D8",".IAUEND",18,42,"Play"
"xAmSXBjN",4,"Cappellusman","EFLMMNR","15C","MEM",19,32,"Play"
"xAmSXBjN",5,"BasicBot","ANNOPRÖ","F14","PO",23,65,"Play"
"xAmSXBjN",6,"Cappellusman","FKLNNRT","11C","K.RT",14,46,"Play"
"xAmSXBjN",7,"BasicBot","ADNNRRÖ","13B","RÖ.N",22,87,"Play"
"xAmSXBjN",8,"Cappellusman","FLNNSUÄ","9I","ÄS",26,72,"Play"
"xAmSXBjN",9,"BasicBot","ADHNRTU","K9","TUNDRA",20,107,"Play"
"xAmSXBjN",10,"Cappellusman","AFLNNNU","10G","FAN",14,86,"Play"
"xAmSXBjN",11,"BasicBot","EEEHJSY","13G","JEHE.",19,126,"Play"
"xAmSXBjN",12,"Cappellusman","AILNNNU",NA,"-LNNU",0,86,"Exchange"
"xAmSXBjN",13,"BasicBot","CESTVYÜ","12K",".ÜSTE",22,148,"Play"
"xAmSXBjN",14,"Cappellusman","ABEEGIN","L3","EINGABE",85,171,"Play"
"xAmSXBjN",15,"BasicBot","CEHQVYZ","H12","Z.CH",39,187,"Play"
"xAmSXBjN",16,"Cappellusman","?BDFGNS",NA,"-BDFG",0,171,"Exchange"
"xAmSXBjN",17,"BasicBot","EEOQUVY","N10","VO.E",22,209,"Play"
"xAmSXBjN",18,"Cappellusman","?DILNRS","N10","....NS",24,195,"Play"
"xAmSXBjN",19,"BasicBot","EEINQUY","3J","QU.ENE",30,239,"Play"
"xAmSXBjN",20,"Cappellusman","?DGILNR","O1","RI.GeLND",149,344,"Play"
"xAmSXBjN",21,"BasicBot","EHIRTXY","15L","XI.",18,257,"Play"
"xAmSXBjN",22,"Cappellusman","?ACEITU","J3",".UA",12,356,"Play"
"xAmSXBjN",23,"BasicBot","EFHRSTY","5I","F.R.S",16,273,"Play"
"xAmSXBjN",24,"Cappellusman","?CEEITU","J3","...I",15,371,"Play"
"xAmSXBjN",25,"BasicBot","EEHHRTY","1L","HEH.",8,281,"Play"
"xAmSXBjN",26,"Cappellusman","?CEEMTU","6C","CrE.",8,379,"Play"
"xAmSXBjN",27,"BasicBot","BDENRTY","E4","BY.",28,309,"Play"
"xAmSXBjN",28,"Cappellusman","EGLMSTU","4C","LE.T",14,393,"Play"
"xAmSXBjN",29,"BasicBot","DEKNORT","C4",".O.K",16,325,"Play"
"xAmSXBjN",30,"Cappellusman","GMSU","F2","MU.",11,404,"Play"
"xAmSXBjN",31,"BasicBot","DENRT","G4","ER",10,335,"Play"
"xAmSXBjN",32,"Cappellusman","GS","7K","G.S",5,409,"Play"
"xAmSXBjN",33,"Cappellusman",NA,NA,"(DNT)",6,415,"End"
"Y7BHaviw",1,"BasicBot","BEILQRT","8H","QI",22,22,"Play"
"Y7BHaviw",2,"Mrs.Martine","BFHINTU","9G","BIN",23,23,"Play"
"Y7BHaviw",3,"BasicBot","BDELRST","I6","DR..",5,27,"Play"
"Y7BHaviw",4,"Mrs.Martine","EFHHNTU","6I",".EHN",7,30,"Play"
"Y7BHaviw",5,"BasicBot","ABELSTX","M3","LATEX",48,75,"Play"
"Y7BHaviw",6,"Mrs.Martine","EFHMTUU","L6",".EU",13,43,"Play"
"Y7BHaviw",7,"BasicBot","BILORSS","4L","L.IB",20,95,"Play"
"Y7BHaviw",8,"Mrs.Martine","FHMOTUU","N7","TU",12,55,"Play"
"Y7BHaviw",9,"BasicBot","?NNORSS","O1","SNO.S",24,119,"Play"
"Y7BHaviw",10,"Mrs.Martine","FHMMOUÜ","8N",".M",12,67,"Play"
"Y7BHaviw",11,"BasicBot","?CEEMNR","J2","CREM.",18,137,"Play"
"Y7BHaviw",12,"Mrs.Martine","FHMOUWÜ","2I","O.H",8,75,"Play"
"Y7BHaviw",13,"BasicBot","?EGINVY","O8",".Y",13,150,"Play"
"Y7BHaviw",14,"Mrs.Martine","?EFMUWÜ","I1","W.",5,80,"Play"
"Y7BHaviw",15,"BasicBot","?EGIKNV","N7","..NK",26,176,"Play"
"Y7BHaviw",16,"Mrs.Martine","?EFMSUÜ","H8","..S",12,92,"Play"
"Y7BHaviw",17,"BasicBot","?EGINVZ","4G","VIZ.",12,188,"Play"
"Y7BHaviw",18,"Mrs.Martine","?EFMMUÜ","H4",".M",4,96,"Play"
"Y7BHaviw",19,"BasicBot","?EEGKNT","2H","K...T",13,201,"Play"
"Y7BHaviw",20,"Mrs.Martine","?EFMNUÜ","G9",".EMÜhN",16,112,"Play"
"Y7BHaviw",21,"BasicBot","?EEEGHN","11I","GEHEgEN",74,275,"Play"
"Y7BHaviw",22,"Mrs.Martine","EFORRTU","12F","F.R",12,124,"Play"
"Y7BHaviw",23,"BasicBot","AEEGGNU","O11",".AGEN",21,296,"Play"
"Y7BHaviw",24,"Mrs.Martine","EELORTU","L10","L.ERT",12,136,"Play"
"Y7BHaviw",25,"BasicBot","ACEGSUÄ","14B","SÄUGE.",28,324,"Play"
"Y7BHaviw",26,"Mrs.Martine","DEORSUU","15A","DOS",22,158,"Play"
"Y7BHaviw",27,"BasicBot","ACPSSTÖ","10F","C..",14,338,"Play"
"Y7BHaviw",28,"Mrs.Martine","EEFJRUU","14N","J.",14,172,"Play"
"Y7BHaviw",29,"BasicBot","ADPSSTÖ","14I","SÖT.",27,365,"Play"
"Y7BHaviw",30,"Mrs.Martine","EEFIRUU","15H","EI",8,180,"Play"
"Y7BHaviw",31,"BasicBot","ADHNPST","J10","P.S",14,379,"Play"
"Y7BHaviw",32,"Mrs.Martine","AEFRUUU","K14",".U",2,182,"Play"
"Y7BHaviw",33,"BasicBot","ADDHNRT","12D","DA...",26,405,"Play"
"Y7BHaviw",34,"Mrs.Martine","AEFNRUU","D11","U.",2,184,"Play"
"Y7BHaviw",35,"BasicBot","DEHINRT","K5","I.R",27,432,"Play"
"fKPYzvLi",1,"Henning","HILTTTÄ","8G","HÄLT",22,22,"Play"
"fKPYzvLi",2,"BasicBot","?DDEEQS",NA,"-DQ",0,0,"Exchange"
"fKPYzvLi",3,"Henning","EIIJNTT","J6","JE.T",21,43,"Play"
"fKPYzvLi",4,"BasicBot","?DEENSS","10D","eSSENDE",72,72,"Play"
"fKPYzvLi",5,"Henning","IINRSTU","K10","NIST",15,58,"Play"
"fKPYzvLi",6,"BasicBot","EIIMMNR","D3","MINIMER.",74,146,"Play"
"fKPYzvLi",7,"Henning","?BIORRU","8A","BUR.",18,76,"Play"
"fKPYzvLi",8,"BasicBot","ADEEFNS","C2","FA",18,164,"Play"
"fKPYzvLi",9,"Henning","?GGIORÜ","A7","Ü.",9,85,"Play"
"fKPYzvLi",10,"BasicBot","DEELNSS","D3","........S",12,176,"Play"
"fKPYzvLi",11,"Henning","?EGGIOR","K5","GOR",20,105,"Play"
"fKPYzvLi",12,"BasicBot","DEEILNS","12H","DIE.ELNS",72,248,"Play"
"fKPYzvLi",13,"Henning","?EGHHIÖ","O12",".ÖGE",36,141,"Play"
"fKPYzvLi",14,"BasicBot","ACKMNOR","L1","MAKRO",32,280,"Play"
"fKPYzvLi",15,"Henning","?HHINTU","1L",".INT",18,159,"Play"
"fKPYzvLi",16,"BasicBot","CENNOQZ","6C","E.NZON",15,295,"Play"
"fKPYzvLi",17,"Henning","?HHTUVW","A6","H..T",12,171,"Play"
"fKPYzvLi",18,"BasicBot","AABCLQU","M9","CAL.A",28,323,"Play"
"fKPYzvLi",19,"Henning","?DHHUVW","3L",".UH",14,185,"Play"
"fKPYzvLi",20,"BasicBot","BCEGQSU","2J","QU.",32,355,"Play"
"fKPYzvLi",21,"Henning","?DEHUVW","G5","W.",5,190,"Play"
"fKPYzvLi",22,"BasicBot","BCEGKRS","H12",".ECK",30,385,"Play"
"fKPYzvLi",23,"Henning","?DEEHUV","2A","HU.",14,204,"Play"
"fKPYzvLi",24,"BasicBot","BFGRSSX","4C","X.S",23,408,"Play"
"fKPYzvLi",25,"Henning","?DEERTV","15B","VERDEc.T",66,270,"Play"
"fKPYzvLi",26,"BasicBot","ABFGNRS","B12","BRA.",22,430,"Play"
"fKPYzvLi",27,"Henning","EEINUUY","10M",".YE",32,302,"Play"
"fKPYzvLi",28,"BasicBot","DEFGNPS","O5","SPEND.",27,457,"Play"
"fKPYzvLi",29,"Henning","EEIMNUU","J14","NE",20,322,"Play"
"fKPYzvLi",30,"BasicBot","FG","7J","..G",4,461,"Play"
"fKPYzvLi",31,"Henning","EIMUU","15B",".........M",19,341,"Play"
"fKPYzvLi",32,"Henning","EIMUU",NA,"--",-19,322,"Exchange"
"fKPYzvLi",33,"BasicBot","F","14A","F.",5,466,"Play"
"fKPYzvLi",34,"BasicBot",NA,NA,"(EIMUU)",14,480,"End"
"dBQ5bFih",1,"BasicBot","AFIRVVY","8E","VIVA",20,20,"Play"
"dBQ5bFih",2,"BJCUBBS","AEGHNOZ","7H","ZEN",24,24,"Play"
"dBQ5bFih",3,"BasicBot","CDEFIRY","F6","ED.FY",22,42,"Play"
"dBQ5bFih",4,"BJCUBBS","AAGHKOX","E5","AH",15,39,"Play"
"dBQ5bFih",5,"BasicBot","CEFIRST","6D","C..F",12,54,"Play"
"dBQ5bFih",6,"BJCUBBS","AGGIKOX","J5","GI.",6,45,"Play"
"dBQ5bFih",7,"BasicBot","EGIJRST","5H","JI.S",24,78,"Play"
"dBQ5bFih",8,"BJCUBBS","ADGKNOX","9H","GOD",19,64,"Play"
"dBQ5bFih",9,"BasicBot","DEGIMRT","E10","MIDGET",27,105,"Play"
"dBQ5bFih",10,"BJCUBBS","AAKNRTX","15E",".ANK",24,88,"Play"
"dBQ5bFih",11,"BasicBot","?AORRST","12B","ROA.STeR",66,171,"Play"
"dBQ5bFih",12,"BJCUBBS","AORTTTX","4C","TORT",14,102,"Play"
"dBQ5bFih",13,"BasicBot","AEEEIIS","B10","EE.IE",14,185,"Play"
"dBQ5bFih",14,"BJCUBBS","ABELNTX","13A","N.X",38,140,"Play"
"dBQ5bFih",15,"BasicBot","AABINSS","J9",".ABS",18,203,"Play"
"dBQ5bFih",16,"BJCUBBS","ABELQRT","A8","QAT",38,178,"Play"
"dBQ5bFih",17,"BasicBot","ACEILNS","8A",".I",11,214,"Play"
"dBQ5bFih",18,"BJCUBBS","ABEILRU","K10","BI",20,198,"Play"
"dBQ5bFih",19,"BasicBot","ACELNRS","11J","..N",5,219,"Play"
"dBQ5bFih",20,"BJCUBBS","AAEHLRU","14E",".H",26,224,"Play"
"dBQ5bFih",21,"BasicBot","ACELPRS","B7","P.",4,223,"Play"
"dBQ5bFih",22,"BJCUBBS","AAELORU",NA,"-ALOU",0,224,"Exchange"
"dBQ5bFih",23,"BasicBot","ACELRSU","M7","RECUSAL",82,305,"Play"
"dBQ5bFih",24,"BJCUBBS","AELRRTY","8L","Y.AR",33,257,"Play"
"dBQ5bFih",25,"BasicBot","?EIOUUW",NA,"-OUUW",0,305,"Exchange"
"dBQ5bFih",26,"BJCUBBS","EELORTW","A13",".OW",20,277,"Play"
"dBQ5bFih",27,"BasicBot","?EEILOO","I12",".OE",4,309,"Play"
"dBQ5bFih",28,"BJCUBBS","EELORTU",NA,"-ELOU",0,277,"Exchange"
"dBQ5bFih",29,"BasicBot","?EILOUW","F2","WI.",14,323,"Play"
"dBQ5bFih",30,"BJCUBBS","EEMNNRT","1D","METER",37,314,"Play"
"dBQ5bFih",31,"BasicBot","?EILOOU","C2","OU.",6,329,"Play"
"dBQ5bFih",32,"BJCUBBS","DENNOPU","4K","UP",10,324,"Play"
"dBQ5bFih",33,"BasicBot","?AEILOU","14K","LAsE",15,344,"Play"
"dBQ5bFih",34,"BJCUBBS","DELLNNO","O12","NODE",23,347,"Play"
"dBQ5bFih",35,"BasicBot","IOU","7B",".I",5,349,"Play"
"dBQ5bFih",36,"BJCUBBS","LLN","10M",".N",4,351,"Play"
"dBQ5bFih",37,"BasicBot","OU","O6","OU.",3,352,"Play"
"dBQ5bFih",38,"BasicBot",NA,NA,"(LL)",4,356,"End"
"UgNNL6ZS",1,"Cappellusman","EHMRSTU","8D","RUMSTEH",72,72,"Play"
"UgNNL6ZS",2,"BasicBot","AEENRSU","H3","RAUES.EN",59,59,"Play"
"UgNNL6ZS",3,"Cappellusman","BMPRWXY","9H",".Y",42,114,"Play"
"UgNNL6ZS",4,"BasicBot","GHINNRT","4H",".NHING",16,75,"Play"
"UgNNL6ZS",5,"Cappellusman","BMPRUWX","K3","M.X",24,138,"Play"
"UgNNL6ZS",6,"BasicBot","AENNRTU","M2","AN.URTEN",72,147,"Play"
"UgNNL6ZS",7,"Cappellusman","BEPRUWZ","8L","W.RB",33,171,"Play"
"UgNNL6ZS",8,"BasicBot","DKNSSUÄ","6E","KÄS.NS",28,175,"Play"
"UgNNL6ZS",9,"Cappellusman","ACELPUZ","E3","PUC.",26,197,"Play"
"UgNNL6ZS",10,"BasicBot","DHLNRUÖ","10D","DRÖH.",29,204,"Play"
"UgNNL6ZS",11,"Cappellusman","AEKLNSZ","E10",".ANK",14,211,"Play"
"UgNNL6ZS",12,"BasicBot","DEILMNU","L8",".IDUM",20,224,"Play"
"UgNNL6ZS",13,"Cappellusman","AEEGLSZ","F10",".SE",14,225,"Play"
"UgNNL6ZS",14,"BasicBot","EEGILMN","E8",".M....",11,235,"Play"
"UgNNL6ZS",15,"Cappellusman","ADEGLQZ","11K","Q.AL",28,253,"Play"
"UgNNL6ZS",16,"BasicBot","?EEGILN","14A","NInGELE",86,321,"Play"
"UgNNL6ZS",17,"Cappellusman","DEGHJSZ",NA,"-DGHZ",0,253,"Exchange"
"UgNNL6ZS",18,"BasicBot","DEEEORV","A11","VOR.E",39,360,"Play"
"UgNNL6ZS",19,"Cappellusman","AEEJSST","13G","JASST",30,283,"Play"
"UgNNL6ZS",20,"BasicBot","DEEEEFI","O11","IDEE",20,380,"Play"
"UgNNL6ZS",21,"Cappellusman","EEIOTTT",NA,"-IOTT",0,283,"Exchange"
"UgNNL6ZS",22,"BasicBot","?BCEEFO","15L","OFEn",39,419,"Play"
"UgNNL6ZS",23,"Cappellusman","DEEFHTU","12C","TU..",8,291,"Play"
"UgNNL6ZS",24,"BasicBot","BCEGNOÜ","3C","CO.",20,439,"Play"
"UgNNL6ZS",25,"Cappellusman","DEEEFHZ","C1","ZE.HE",11,302,"Play"
"UgNNL6ZS",26,"BasicBot","BEGINTÜ","6L","B.ÜT",23,462,"Play"
"UgNNL6ZS",27,"Cappellusman","DEFILT","6A","FIT",20,322,"Play"
"UgNNL6ZS",28,"BasicBot","EGIN","15G","NEIG",23,485,"Play"
"UgNNL6ZS",29,"BasicBot",NA,NA,"(DEL)",8,493,"End"
"snEidShi",1,"BJCUBBS","AEINORY",NA,"-IOY",0,0,"Exchange"
"snEidShi",2,"BasicBot","EEHILSY","8G","HEY",18,18,"Play"
"snEidShi",3,"BJCUBBS","?AEENRT","9E","NEATER",22,22,"Play"
"snEidShi",4,"BasicBot","ADEILRS","7I","REDIALS",67,85,"Play"
"snEidShi",5,"BJCUBBS","?AADOST","O7",".AD",12,34,"Play"
"snEidShi",6,"BasicBot","AEESSUZ","L6","S.ZE",23,108,"Play"
"snEidShi",7,"BJCUBBS","?AAEOST",NA,"-AO",0,34,"Exchange"
"snEidShi",8,"BasicBot","AEGHSUY","N3","HUGE.Y",20,128,"Play"
"snEidShi",9,"BJCUBBS","?AEMSTU","O1","TEAM",39,73,"Play"
"snEidShi",10,"BasicBot","AEIORST","M2","TAR",23,151,"Play"
"snEidShi",11,"BJCUBBS","?KOORSU","M9","ROOK",12,85,"Play"
"snEidShi",12,"BasicBot","BEIIMOS","13J","IBIS",30,181,"Play"
"VneHn8Kj",1,"Mrs.Martine","AEEFFSU","8F","AFFE",20,20,"Play"
"VneHn8Kj",2,"BasicBot","?EGILVÖ","E5","ÖLIG",38,38,"Play"
"VneHn8Kj",3,"Mrs.Martine","DEELNSU","5E",".D",9,29,"Play"
"VneHn8Kj",4,"BasicBot","?EEGHOV","6E",".OG",17,55,"Play"
"VneHn8Kj",5,"Mrs.Martine","EELNNSU","G4","LE.",15,44,"Play"
"VneHn8Kj",6,"BasicBot","?AEEHRV","J6","VERA",34,89,"Play"
"VneHn8Kj",7,"Mrs.Martine","EJLNNSU","7I","J.NS",28,72,"Play"
"VneHn8Kj",8,"BasicBot","?DEHQSU","L4","QUE.",26,115,"Play"
"VneHn8Kj",9,"Mrs.Martine","CEELNSU","9I","N.",12,84,"Play"
"VneHn8Kj",10,"BasicBot","??DHSTT","5K","D.TT",8,123,"Play"
"VneHn8Kj",11,"Mrs.Martine","CEELRSU","I7","...S",9,93,"Play"
"VneHn8Kj",12,"BasicBot","??EHNSU","O3","HUStENd",76,199,"Play"
"VneHn8Kj",13,"Mrs.Martine","CEELRSU","E5","....ERES",34,127,"Play"
"VneHn8Kj",14,"BasicBot","BIMNTZÜ","12A","ZIMT.",24,223,"Play"
"VneHn8Kj",15,"Mrs.Martine","BCLPTUX",NA,"-BCLP",0,127,"Exchange"
"VneHn8Kj",16,"BasicBot","ABNRUWÜ","A12",".ÜRN",33,256,"Play"
"VneHn8Kj",17,"Mrs.Martine","EEHKTUX","5E","...TE",12,139,"Play"
"VneHn8Kj",18,"BasicBot","ABDEHUW","C11","U.WEH",20,276,"Play"
"VneHn8Kj",19,"Mrs.Martine","AEHKTUX","10D","K.AU",9,148,"Play"
"VneHn8Kj",20,"BasicBot","ABBCDEU","3M","BU.",12,288,"Play"
"VneHn8Kj",21,"Mrs.Martine","ACEHSTX","15C",".ASCHET",39,187,"Play"
"VneHn8Kj",22,"BasicBot","ABCDEHO","2L","BOA",21,309,"Play"
"VneHn8Kj",23,"Mrs.Martine","GKMNPXÄ",NA,"-GKMNPÄ",0,187,"Exchange"
"VneHn8Kj",24,"BasicBot","CDEHIMR","B10","CH.",18,327,"Play"
"VneHn8Kj",25,"Mrs.Martine","EIMORRX","1N","MI",17,204,"Play"
"VneHn8Kj",26,"BasicBot","DDEIMRT","10L","TIDE",13,340,"Play"
"VneHn8Kj",27,"Mrs.Martine","EEOPRRX","O3","........R",8,212,"Play"
"VneHn8Kj",28,"BasicBot","DKMNNNR","M9","M.NK",12,352,"Play"
"VneHn8Kj",29,"Mrs.Martine","EEOPRSX","M9","....S",20,232,"Play"
"VneHn8Kj",30,"BasicBot","DINNNRY","12I","DRIN.",16,368,"Play"
"VneHn8Kj",31,"Mrs.Martine","EEIOPRX","11J","EX",38,270,"Play"
"VneHn8Kj",32,"BasicBot","EMNNSUY","7D","Y.N",17,385,"Play"
"VneHn8Kj",33,"Mrs.Martine","EGINOPR","13M",".O",3,273,"Play"
"VneHn8Kj",34,"BasicBot","ELMNSUÄ","4B","ÄSEN",36,421,"Play"
"VneHn8Kj",35,"Mrs.Martine","EEGINPR","O13","GIN",17,290,"Play"
"VneHn8Kj",36,"BasicBot","LMU","I2","ULM.",9,430,"Play"
"VneHn8Kj",37,"BasicBot",NA,NA,"(EEPR)",14,444,"End"
"p5AhqbLw",1,"RobbinSteif","AEINORW","8D","OWNER",18,18,"Play"
"p5AhqbLw",2,"BasicBot","ACDEITT","C8","DIT",15,15,"Play"
"p5AhqbLw",3,"RobbinSteif","AEHIIJN","G7","J.E",19,37,"Play"
"p5AhqbLw",4,"BasicBot","ACEEOTT","10A","OC.ET",13,28,"Play"
"p5AhqbLw",5,"RobbinSteif","AAHIIKN","A9","H.NK",16,53,"Play"
"p5AhqbLw",6,"BasicBot","?AEGITX","A9","....InG",42,70,"Play"
"p5AhqbLw",7,"RobbinSteif","AADEIIL","11D","DIAL",17,70,"Play"
"p5AhqbLw",8,"BasicBot","?AEGTVX","F11",".GAVE",17,87,"Play"
"p5AhqbLw",9,"RobbinSteif","ABEIRUW","15E","W.AR",21,91,"Play"
"p5AhqbLw",10,"BasicBot","?CMOSTX","13E","M.X",20,107,"Play"
"p5AhqbLw",11,"RobbinSteif","ABEEISU","I13","BUS",16,107,"Play"
"p5AhqbLw",12,"BasicBot","?ACDOST","7G",".OT",13,120,"Play"
"p5AhqbLw",13,"RobbinSteif","AEEEIOT","J5","TEA",16,123,"Play"
"p5AhqbLw",14,"BasicBot","?ABCDNS","D7","B.D..",12,132,"Play"
